,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil
1038,19,10,"creteil, france",french53,french,female,1830,france,FALSE,,,,0.072463768,0.098136646
1039,25,8,"vichy, france",french54,french,female,1846,france,FALSE,,,,0.043478261,0.056133905
1040,62,12,"settat, morocco",french55,french,female,1889,morocco,FALSE,,,,0.217391304,0.336803429
1041,21,5,"douala, cameroon",french56,french,female,1898,cameroon,FALSE,,,,0.231884058,0.248578243
1042,23,12,"dakar, senegal",french57,french,male,1931,senegal,FALSE,,,,0.31884058,0.455716586
1043,25,18,"douala, cameroon",french58,french,female,1937,cameroon,FALSE,,,,0.101449275,0.17826087
1044,20,5,"paris, france",french59,french,female,1938,france,FALSE,,,,0.15942029,0.283034953
1045,26,13,"booue, gabon",french6,french,female,184,gabon,FALSE,,,,0.028985507,0.043265132
1046,20,11,"paris, france",french60,french,female,1945,france,FALSE,,,,0.202898551,0.327329193
1047,41,10,"rawalpindi, pakistan",french61,french,female,1998,pakistan,FALSE,,,,0.057971014,0.069243156
1048,21,20,"paris, france",french62,french,female,2030,france,FALSE,,,,0.043478261,0.085066163
1049,37,11,"ouagadougou, burkina faso",french63,french,male,2111,burkina faso,FALSE,,,,0.115942029,0.175523349
1050,18,5,"rimouski, quebec, canada",french7,french,male,185,canada,FALSE,,,,0.043478261,0.085066163
1051,66,16,"ghent, belgium",french8,french,male,186,belgium,FALSE,,,,1,1
1052,21,11,"lamentin, martinique",french9,french,male,412,martinique,FALSE,,,,0.217391304,0.36462928
1053,62,13,"akkrum, friesland, netherlands",frisian1,frisian,male,187,netherlands,FALSE,,,,0,0
1054,47,5,"accra, ghana",ga1,ga,male,579,ghana,FALSE,,,,0.173913043,0.272333982
1055,38,4,"accra, ghana",ga2,ga,female,974,ghana,FALSE,,,,0.072463768,0.127024723
1056,60,5,"accra, ghana",ga3,ga,female,976,ghana,FALSE,,,,0.101449275,0.17826087
1057,60,6,"accra, ghana",ga4,ga,male,1150,ghana,FALSE,,,,0.057971014,0.086091283
1058,36,5,"accra, ghana",ga5,ga,male,1796,ghana,FALSE,,,,0.057971014,0.099531117
1059,20,8,"accra, ghana",ga6,ga,female,2122,ghana,FALSE,,,,0.086956522,0.14146658
1060,72,40,"pingxiang, jiangxi, china",gan1,gan,male,1632,china,FALSE,,,,0.289855072,0.421083979
1061,52,15,"masaka, uganda",ganda1,ganda,female,580,uganda,FALSE,,,,0.246376812,0.322416714
1062,34,5,"kampala, uganda",ganda2,ganda,male,1369,uganda,FALSE,,,,0.188405797,0.311374616
1063,69,5,"dangriga, belize",garifuna1,garifuna,female,1756,belize,FALSE,,,,0.144927536,0.240457236
1064,51,23,"tela atlantida, honduras",garifuna2,garifuna,male,1757,honduras,FALSE,,,,0.115942029,0.204140787
1065,51,9,"dilla, ethiopia",gedeo1,gedeo,male,1090,ethiopia,FALSE,,,,0.130434783,0.215350071
1066,30,28,"tbilisi, republic of georgia",georgian1,georgian,female,188,republic of georgia,FALSE,,,,0.072463768,0.127024723
1067,41,36,"akhmeta, republic of georgia",georgian2,georgian,female,463,republic of georgia,FALSE,,,,0.362318841,0.457198068
1068,29,6,"tbilisi, republic of georgia",georgian3,georgian,male,713,republic of georgia,FALSE,,,,0.115942029,0.18983466
1069,28,12,"tbilisi, republic of georgia",georgian4,georgian,male,721,republic of georgia,FALSE,,,,0.289855072,0.437378326
1070,24,21,"tbilisi, republic of georgia",georgian5,georgian,male,1059,republic of georgia,FALSE,,,,0.130434783,0.175523349
1071,48,12,"dusseldorf, germany",german1,german,female,189,germany,FALSE,,,,0.043478261,0.085066163
1072,24,10,"darmstadt, germany",german10,german,male,635,germany,FALSE,,,,0.115942029,0.170345596
1073,20,11,"frankfurt, germany",german11,german,female,640,germany,FALSE,,,,0.086956522,0.14146658
1074,29,14,"feldkirch, austria",german12,german,female,651,austria,FALSE,,,,0.057971014,0.085066163
1075,54,13,"eschen, liechtenstein",german13,german,female,652,liechtenstein,FALSE,,,,0,0
1076,30,10,"vienna, austria",german14,german,female,675,austria,FALSE,,,,0.072463768,0.125258799
1077,35,11,"innsbruck, austria",german15,german,male,676,austria,FALSE,,,,0,0
1078,31,11,"bremen, germany",german16,german,female,881,germany,FALSE,,,,0.043478261,0.057130855
1079,53,10,"frankfurt, germany",german17,german,female,882,germany,FALSE,,,,0.014492754,0.028775467
1080,29,6,"bad aussee, austria",german18,german,male,893,austria,FALSE,,,,0.028985507,0.043265132
1081,19,11,"offenbach, germany",german19,german,female,928,germany,FALSE,,,,0.014492754,0.028775467
1082,29,12,"bemberg, germany",german2,german,female,190,germany,FALSE,,,,0.144927536,0.22128488
1083,41,16,"chur, switzerland",german20,german,male,936,switzerland,FALSE,,,,0.072463768,0.125258799
1084,20,10,"villach, austria",german21,german,female,1064,austria,FALSE,,,,0.043478261,0.070600414
1085,21,12,"elsterwerda, germany",german22,german,female,1092,germany,FALSE,,,,0.101449275,0.163911002
1086,24,11,"herdecke, germany",german23,german,male,1255,germany,FALSE,,,,0.144927536,0.247025741
1087,27,10,"niedersachsen, germany",german24,german,male,1383,germany,FALSE,,,,0.057971014,0.098136646
1088,21,11,"geislingen, germany",german25,german,female,1443,germany,FALSE,,,,0.101449275,0.151966874
1089,77,24,"stuttgart, germany",german26,german,female,1452,germany,FALSE,,,,0.144927536,0.258098892
1090,23,10,"bielefeld, germany",german27,german,male,1494,germany,FALSE,,,,0.014492754,0.028775467
1091,19,10,"vienna, austria",german28,german,female,1525,austria,FALSE,,,,0.115942029,0.192606595
1092,53,12,"coburg, germany",german29,german,female,1619,germany,FALSE,,,,0.101449275,0.192606595
1093,19,12,"meissen, germany",german3,german,female,191,germany,FALSE,,,,0.173913043,0.286561265
1094,32,8,"radstadt, austria",german30,german,female,1681,austria,FALSE,,,,0.014492754,0.028775467
1095,21,10,"datteln, germany",german31,german,female,1685,germany,FALSE,,,,0.144927536,0.268851082
1096,29,12,"niedersachsen, germany",german32,german,female,1707,germany,FALSE,,,,0.028985507,0.043265132
1097,39,10,"stuttgart, germany",german33,german,male,1877,germany,FALSE,,,,0.130434783,0.209486166
1098,28,11,"bochum, germany",german34,german,male,1879,germany,FALSE,,,,0.130434783,0.209486166
1099,51,11,"ingolstadt, germany",german35,german,female,1972,germany,FALSE,,,,0.028985507,0.042650104
1100,18,14,"hamburg, germany",german36,german,female,1994,germany,FALSE,,,,0.086956522,0.137579098
1101,19,11,"stuttgart, germany",german4,german,female,192,germany,FALSE,,,,0.15942029,0.258098892
1102,47,12,"halle, germany",german5,german,male,193,germany,FALSE,,,,0,0
1103,28,8,"vienna, austria",german6,german,male,194,austria,FALSE,,,,0.014492754,0.028775467
1104,20,11,"berlin, germany",german7,german,male,501,germany,FALSE,,,,0.014492754,0.028775467
1105,25,10,"bernburg, germany",german8,german,male,545,germany,FALSE,,,,0.15942029,0.293425751
1106,22,8,"wuppertal, germany",german9,german,male,616,germany,FALSE,,,,0.086956522,0.154092072
1107,19,9,"athens, greece",greek1,greek,male,195,greece,FALSE,,,,1,1
1108,58,14,"nicosia, cyprus",greek10,greek,male,1620,cyprus,FALSE,,,,0.333333333,0.520833333
1109,21,3,"athens, greece",greek11,greek,female,1634,greece,FALSE,,,,0.101449275,0.192606595
1110,24,4,"bethlehem, pennsylvania, usa",greek12,greek,male,1712,usa,FALSE,,,,0.057971014,0.099531117
1111,23,6,"vlore, albania",greek13,greek,female,1804,albania,FALSE,,,,0.057971014,0.083690549
1112,22,3,"lancaster, pennsylvania, usa",greek14,greek,female,1816,usa,FALSE,,,no,0.043478261,0.070600414
1113,81,8,"jerusalem, israel",greek15,greek,female,1839,israel,FALSE,,,,1,1
1114,26,9,"athens, greece",greek2,greek,female,196,greece,FALSE,,,,0.15942029,0.268851082
1115,37,15,"karprenici, greece",greek3,greek,female,197,greece,FALSE,,,,0.130434783,0.182916118
1116,37,7,"ioannina, greece",greek4,greek,male,570,greece,FALSE,,,,0.028985507,0.057130855
1117,51,25,"nicosia, cyprus",greek5,greek,male,621,cyprus,FALSE,,,,0.130434783,0.229606625
1118,62,12,"igoumenitsa, greece",greek6,greek,female,813,greece,FALSE,,,,0.15942029,0.268851082
1119,18,4,"athens, greece",greek7,greek,male,1102,greece,FALSE,,,,0.15942029,0.265156154
1120,37,3,"athens, greece",greek8,greek,male,1415,greece,FALSE,,,,0.057971014,0.085066163
1121,23,6,"athens, greece",greek9,greek,female,1418,greece,FALSE,,,,0,0
1122,20,15,"ahmedabad, india",gujarati1,gujarati,male,198,india,FALSE,,,,0.173913043,0.268851082
1123,22,8,"bombay, india",gujarati2,gujarati,male,199,india,FALSE,,,,0.072463768,0.11258139
1124,28,2,"limerick, ireland",gujarati3,gujarati,female,200,ireland,FALSE,,,,0.028985507,0.057130855
1125,53,16,"ahmedabad, india",gujarati4,gujarati,female,610,india,FALSE,,,,0.15942029,0.272333982
1126,28,3,"bombay, india",gujarati5,gujarati,female,1016,india,FALSE,,,,0.057971014,0.083690549
1127,29,5,"kutch, gujarat, india",gujarati6,gujarati,male,1143,india,FALSE,,,,0.15942029,0.283034953
1128,40,4,"hyderabad, india",gujarati7,gujarati,female,1504,india,FALSE,,,,0,0
1129,27,7,"ahmedabad, india",gujarati8,gujarati,female,1678,india,FALSE,,,,0.043478261,0.085066163
1130,19,9,"surat, india",gujarati9,gujarati,male,2041,india,FALSE,,,,0.31884058,0.470426949
1131,44,12,"nairobi, kenya",gusii1,gusii,male,201,kenya,FALSE,,,,0.985507246,0.999585921
1132,41,6,"kisii, kenya",gusii2,gusii,male,1153,kenya,FALSE,,,,0.101449275,0.192606595
1133,51,12,"hosanna, ethiopia",hadiyya1,hadiyya,male,1022,ethiopia,FALSE,,,,0.115942029,0.161207068
1134,30,11,"hosanna, ethiopia",hadiyya2,hadiyya,male,1032,ethiopia,FALSE,,,,0.246376812,0.373706004
1135,45,7,"singapore, singapore",hainanese1,hainanese,male,914,singapore,FALSE,,,,0.188405797,0.321652607
1136,72,13,"pei kang, taiwan",hakka1,hakka,female,1655,taiwan,FALSE,,,,0.31884058,0.496779388
1137,49,7,"kano, nigeria",hausa1,hausa,male,1034,nigeria,FALSE,,,,0.130434783,0.143974066
1138,46,10,"bauchi, nigeria",hausa2,hausa,male,1035,nigeria,FALSE,,,,0.057971014,0.099531117
1139,47,6,"malumfashi, nigeria",hausa3,hausa,female,1036,nigeria,FALSE,,,,0.15942029,0.226247987
1140,62,10,"kano, nigeria",hausa4,hausa,male,1039,nigeria,FALSE,,,,0.130434783,0.218441504
1141,43,12,"maine, niger",hausa5,hausa,female,1047,niger,FALSE,,,,0.144927536,0.243856333
1142,48,6,"kano, nigeria",hausa6,hausa,male,1048,nigeria,FALSE,,,,0.101449275,0.123188406
1143,52,7,"sokoto, nigeria",hausa7,hausa,male,1050,nigeria,FALSE,,,,0.15942029,0.283034953
1144,30,7,"katsina, nigeria",hausa8,hausa,male,1136,nigeria,FALSE,,,,0.115942029,0.146886016
1145,43,5,"kaltungo, gombe, nigeria",hausa9,hausa,male,1408,nigeria,FALSE,,,,0.072463768,0.127024723
1146,23,10,"yehud, israel",hebrew1,hebrew,male,202,israel,FALSE,,,,0.101449275,0.163911002
1147,24,10,"jerusalem, israel",hebrew2,hebrew,male,203,israel,FALSE,,,,0.072463768,0.139676539
1148,33,8,"haifa, israel",hebrew3,hebrew,male,204,israel,FALSE,,,,0.043478261,0.056133905
1149,20,9,"haifa, israel",hebrew4,hebrew,female,205,israel,FALSE,,,,0.057971014,0.085066163
1150,23,10,"netanya, israel",hebrew5,hebrew,male,206,israel,FALSE,,,,0.130434783,0.229606625
1151,33,9,"rishon, israel",hebrew6,hebrew,female,411,israel,FALSE,,,,0.043478261,0.071611253
1152,52,12,"jerusalem, israel",hebrew7,hebrew,male,941,israel,FALSE,,,,0.057971014,0.099531117
1153,28,7,"jerusalem, israel",hebrew8,hebrew,male,1074,israel,FALSE,,,,0.130434783,0.215350071
1154,23,4,"petah-tiqwa, israel",hebrew9,hebrew,male,1725,israel,FALSE,,,,0,0
1155,27,2,"nagpur, maharashtra, india",hindi1,hindi,male,207,india,FALSE,,,,0.057971014,0.070600414
1156,19,10.5,"new delhi, india",hindi10,hindi,female,1202,india,FALSE,,,,0.057971014,0.070600414
1157,20,4,"chandigarh, india",hindi11,hindi,male,1437,india,FALSE,,,,0.043478261,0.085066163
1158,25,4,"allahabad, india",hindi12,hindi,female,1440,india,FALSE,,,,0.043478261,0.085066163
1159,43,13,"jaipur, india",hindi13,hindi,female,1633,india,FALSE,,,,0.072463768,0.139676539
1160,53,12,"new delhi, india",hindi14,hindi,male,1697,india,FALSE,,,,0.014492754,0.028775467
1161,23,1,"new delhi, india",hindi15,hindi,female,1794,india,FALSE,,,,0.043478261,0.085066163
1162,25,5,"new delhi, india",hindi16,hindi,male,1966,india,FALSE,,,,0.072463768,0.098136646
1163,47,3,"new delhi, india",hindi17,hindi,female,1988,india,FALSE,,,,0.028985507,0.043265132
1164,21,5,"new delhi, india",hindi18,hindi,female,2125,india,FALSE,,,,0.072463768,0.127024723
1165,31,3,"hyderabad, india",hindi2,hindi,male,587,india,FALSE,,,,0.144927536,0.229606625
1166,42,5,"jalandhar, india",hindi3,hindi,male,593,india,FALSE,,,,0.028985507,0.057130855
1167,28,14,"bhilwara, rajisthan, india",hindi4,hindi,female,765,india,FALSE,,,,0.043478261,0.057130855
1168,64,10,"hubballi, karnataka, india",hindi5,hindi,female,845,india,FALSE,,,,0.115942029,0.132560386
1169,27,4,"new delhi, india",hindi6,hindi,female,866,india,FALSE,,,,0,0
1170,60,5,"allahabad, utter pardesh, india",hindi7,hindi,female,867,india,FALSE,,,,0.028985507,0.057130855
1171,19,8,"imphal, india",hindi8,hindi,male,910,india,FALSE,,,,0.144927536,0.240457236
1172,31,4,"durgapur, west bengal, india",hindi9,hindi,male,1017,india,FALSE,,,,0.057971014,0.086091283
1173,62,6,"ghazi, pakistan",hindko1,hindko,male,582,pakistan,FALSE,,,,0,0
1174,35,7,"louangphabang, laos",hmong1,hmong,male,2044,laos,FALSE,,,,0.028985507,0.057130855
1175,47,11.5,"long tieng, laos",hmong2,hmong,male,2045,laos,FALSE,,,,0.028985507,0.043265132
1176,22.5,20,"cegled, hungary",hungarian1,hungarian,female,209,hungary,FALSE,,,,0.101449275,0.151966874
1177,22,8,"clug, romania",hungarian2,hungarian,female,210,romania,FALSE,,,,0.101449275,0.166351607
1178,34,8,"brasov, romania",hungarian3,hungarian,male,211,romania,FALSE,,,,0.028985507,0.057130855
1179,26,5,"szeged, hungary",hungarian4,hungarian,male,594,hungary,FALSE,,,,0.086956522,0.108794918
1180,29,27,"budapest, hungary",hungarian5,hungarian,female,846,hungary,FALSE,,,,0.101449275,0.166351607
1181,38,14,"budapest, hungary",hungarian6,hungarian,female,880,hungary,FALSE,,,,0.028985507,0.057130855
1182,57,17,"budapest, hungary",hungarian7,hungarian,female,1139,hungary,FALSE,,,,0,0
1183,86,86,"pinkoc, hungary",hungarian8,hungarian,female,1298,hungary,FALSE,,,,0.753623188,0.619235837
1184,73,15,"budapest, hungary",hungarian9,hungarian,male,2018,hungary,FALSE,,,,0.057971014,0.098136646
1185,52,3,"uyo, akwa ibom, nigeria",ibibio1,ibibio,male,1184,nigeria,FALSE,,,,0.173913043,0.283034953
1186,45,4,"abak, akwa ibom, nigeria",ibibio2,ibibio,female,1185,nigeria,FALSE,,,,0.043478261,0.085066163
1187,36,6,"lagos, nigeria",ibibio3,ibibio,male,1691,nigeria,FALSE,,,,0.31884058,0.489691774
1188,21,11,"reykjavik, iceland",icelandic1,icelandic,male,422,iceland,FALSE,,,,0,0
1189,43,12,"akranes, iceland",icelandic2,icelandic,female,665,iceland,FALSE,,,,0.086956522,0.154092072
1190,36,20,"reykjavik, iceland",icelandic3,icelandic,female,814,iceland,FALSE,,,,0.043478261,0.071611253
1191,30,12,"lome, togo",ife1,ife,male,1821,togo,FALSE,,,,0.289855072,0.401321398
1192,23,12,"imo state, imo state, nigeria",igbo1,igbo,female,212,nigeria,FALSE,,,,0.608695652,0.759197324
1193,65,14,"kafanchan, nigeria",igbo2,igbo,male,760,nigeria,FALSE,,,,0.072463768,0.139676539
1194,35,5,"lagos, nigeria",igbo3,igbo,male,1040,nigeria,FALSE,,,,0.101449275,0.154092072
1195,53,7,"bago city, philippines",ilonggo1,ilonggo,female,1902,philippines,FALSE,,,,0.057971014,0.099531117
1196,31,13,"jakarta, indonesia",indonesian1,indonesian,male,213,indonesia,FALSE,,,,0.173913043,0.254658385
1197,18,13,"jakarta, indonesia",indonesian2,indonesian,male,214,indonesia,FALSE,,,,0.072463768,0.125258799
1198,32,13,"jakarta, indonesia",indonesian3,indonesian,female,215,indonesia,FALSE,,,,0.971014493,0.998651837
1199,30,10,"jakarta, indonesia",indonesian4,indonesian,female,216,indonesia,FALSE,,,,0.217391304,0.311374616
1200,29,7,"jakarta, indonesia",indonesian5,indonesian,male,1054,indonesia,FALSE,,,,0.115942029,0.206947997
1201,20,8,"jakarta, indonesia",indonesian6,indonesian,male,1309,indonesia,FALSE,,,,0.072463768,0.127024723
1202,45,12,"kediri, java, indonesia",indonesian7,indonesian,female,1496,indonesia,FALSE,,,,0.304347826,0.501622323
1203,32,14,"jakarta, indonesia",indonesian8,indonesian,male,1775,indonesia,FALSE,,,,0.115942029,0.17826087
1204,28,3,"dublin, ireland",irish1,irish,male,1762,ireland,FALSE,,,,0.043478261,0.057754705
1205,29,22,"carbonia, italy",italian1,italian,female,217,italy,FALSE,,,,0.217391304,0.308914036
1206,48,12,"palermo, italy",italian10,italian,male,627,italy,FALSE,,,,0.115942029,0.175523349
1207,30,18,"cagliari, italy",italian11,italian,male,641,italy,FALSE,,,,0.130434783,0.232736573
1208,38,14,"bellinzona, switzerland",italian12,italian,female,681,switzerland,FALSE,,,,0.043478261,0.071611253
1209,20,8,"enna, italy",italian13,italian,male,733,italy,FALSE,,,,0.289855072,0.467178176
1210,20,8,"cosenza, italy",italian14,italian,male,761,italy,FALSE,,,,0.115942029,0.182916118
1211,48,15,"forli, italy",italian15,italian,male,839,italy,FALSE,,,,0.014492754,0.028775467
1212,40,14,"mantua, italy",italian16,italian,male,942,italy,FALSE,,,,0.188405797,0.321652607
1213,28,14,"turin, italy",italian17,italian,male,995,italy,FALSE,,,,0.101449275,0.180733163
1214,20,8,"grugliasco, italy",italian18,italian,male,1043,italy,FALSE,,,,0.289855072,0.474900231
1215,19,11,"rome, italy",italian19,italian,male,1114,italy,FALSE,,,,0.173913043,0.297209604
1216,46,18,"caltanissetta, sicily, italy",italian2,italian,male,218,italy,FALSE,,,,0.260869565,0.317372959
1217,32,15,"naples, italy",italian20,italian,male,1123,italy,FALSE,,,,0.057971014,0.099531117
1218,42,20,"trento, italy",italian21,italian,male,1124,italy,FALSE,,,,0,0
1219,23,6,"teramo, italy",italian22,italian,male,1175,italy,FALSE,,,,0.057971014,0.11258139
1220,34,14,"cuneo, italy",italian23,italian,female,1177,italy,FALSE,,,,0.028985507,0.057130855
1221,23,6,"milan, italy",italian24,italian,female,1406,italy,FALSE,,,,0.202898551,0.327329193
1222,40,3.5,"wiesbaden, germany",italian25,italian,male,1322,germany,FALSE,,,,0,0
1223,49,11,"siracusa, sicily, italy",italian26,italian,male,1489,italy,FALSE,,,,0.086956522,0.166351607
1224,33,10,"milan, italy",italian27,italian,female,1543,italy,FALSE,,,,0.289855072,0.48827792
1225,25,6,"rome, italy",italian28,italian,male,1679,italy,FALSE,,,,0.202898551,0.331628303
1226,21,8,"trieste, italy",italian29,italian,female,1686,italy,FALSE,,,,0.202898551,0.335748792
1227,55,21,"florence, italy",italian3,italian,male,219,italy,FALSE,,,,0.072463768,0.139676539
1228,23,11,"bologna, italy",italian30,italian,male,1741,italy,FALSE,,,,0.188405797,0.31758034
1229,59,23,"naples, italy",italian31,italian,female,1976,italy,FALSE,,,,0.130434783,0.22128488
1230,49,14,"sardinia, italy",italian32,italian,male,1984,italy,FALSE,,,,0.115942029,0.180733163
1231,78,50,"bitonto, italy",italian33,italian,female,2020,italy,FALSE,,,,0.420289855,0.578756674
1232,47,11,"cremona, italy",italian4,italian,female,220,italy,FALSE,,,,0.130434783,0.218441504
1233,52,25,"vicenza, veneto, italy",italian5,italian,male,440,italy,FALSE,,,,0.130434783,0.243856333
1234,32,15,"naples, italy",italian6,italian,female,473,italy,FALSE,,,,0.15942029,0.283034953
1235,24,8,"naples, italy",italian7,italian,male,553,italy,FALSE,,,,0.144927536,0.258098892
1236,43,10,"bari, italy",italian8,italian,male,589,italy,FALSE,,,,0.130434783,0.18681755
1237,18,8,"turin, italy",italian9,italian,male,619,italy,FALSE,,,,0.115942029,0.1951114
1238,25,12,"tokyo, japan",japanese1,japanese,female,221,japan,FALSE,,,,0.144927536,0.254658385
1239,26,12,"hakodate, japan",japanese10,japanese,female,827,japan,FALSE,,,,0.260869565,0.350724638
1240,29,13,"toyama, japan",japanese11,japanese,female,1046,japan,FALSE,,,,0.275362319,0.39110306
1241,36,12,"tokyo, japan",japanese12,japanese,male,1365,japan,FALSE,,,,0.246376812,0.377961813
1242,28,11,"gunma, japan",japanese13,japanese,male,1381,japan,FALSE,,,,0.028985507,0.028169014
1243,37,12,"akashi, japan",japanese14,japanese,female,1382,japan,FALSE,,,,0.072463768,0.127024723
1244,45,12,"osaka, japan",japanese15,japanese,male,1521,japan,FALSE,,,,0.072463768,0.127024723
1245,25,3,"clark field, philippines",japanese16,japanese,female,1537,philippines,FALSE,,,,0,0
1246,44,13,"nara, japan",japanese17,japanese,female,1610,japan,FALSE,,,,0.188405797,0.275585284
1247,52,13,"kyoto, japan",japanese18,japanese,female,1626,japan,FALSE,,,,0.072463768,0.127024723
1248,57,13,"naha, japan",japanese19,japanese,female,1684,japan,FALSE,,,,0.028985507,0.057130855
1249,27,12,"tokyo, japan",japanese2,japanese,female,222,japan,FALSE,,,,0.144927536,0.226247987
1250,21,14,"yokosuka, japan",japanese20,japanese,male,1833,japan,FALSE,,,,0.057971014,0.099531117
1251,53,13,"tokyo, japan",japanese21,japanese,female,1847,japan,FALSE,,,,0.15942029,0.268851082
1252,69,12,"ashiya, japan",japanese22,japanese,female,1881,japan,FALSE,,,,0,0
1253,24,5,"kawasaki, japan",japanese23,japanese,male,1942,japan,FALSE,,,,0.101449275,0.1685053
1254,40,13,"tokyo, japan",japanese24,japanese,female,1948,japan,FALSE,,,,0.072463768,0.127024723
1255,52,13,"kyoto, japan",japanese25,japanese,female,1987,japan,FALSE,,,,0.028985507,0.042650104
1256,44,13,"yokosuka, japan",japanese26,japanese,female,1991,japan,FALSE,,,,0.173913043,0.265156154
1257,21,13,"tokyo, japan",japanese27,japanese,female,2123,japan,FALSE,,,,0.391304348,0.529699939
1258,49,12,"kofu, yamanashi prefecture, japan",japanese3,japanese,female,223,japan,FALSE,,,,0.086956522,0.139676539
1259,20,15,"tokyo, japan",japanese4,japanese,male,224,japan,FALSE,,,,1,1
1260,25,12,"chiba, japan",japanese5,japanese,female,225,japan,FALSE,,,,0.173913043,0.265156154
1261,30,10,"kawasaki, japan",japanese6,japanese,female,226,japan,FALSE,,,,0.028985507,0.043265132
1262,18,12,"osaka, japan",japanese7,japanese,male,227,japan,FALSE,,,,0.014492754,0.028775467
1263,25,12,"tokyo, japan",japanese8,japanese,male,486,japan,FALSE,,,,0.028985507,0.057130855
1264,24,13,"yokohama, japan",japanese9,japanese,male,543,japan,FALSE,,,,0.260869565,0.406236276
1265,34,16,"ziguinchor, senegal",jola1,jola,male,784,senegal,FALSE,,,,0.217391304,0.29931562
1266,26,12,"algiers, algeria",kabyle1,kabyle,female,1190,algeria,FALSE,,,,0.130434783,0.215350071
1267,30,9,"francistown, botswana",kalanga1,kalanga,male,1182,botswana,FALSE,,,,0.101449275,0.192606595
1268,36,9,"hosanna, ethiopia",kambaata1,kambaata,male,978,ethiopia,FALSE,,,,0.15942029,0.251006441
1269,51,7,"durame, ethiopia",kambaata2,kambaata,male,1002,ethiopia,FALSE,,,,0.217391304,0.336803429
1270,54,8,"hosanna, ethiopia",kambaata3,kambaata,male,1033,ethiopia,FALSE,,,,0.130434783,0.218441504
1271,26,5,"bangalore, india",kannada1,kannada,female,228,india,FALSE,,,,0.072463768,0.127024723
1272,48,6,"kaduna, nigeria",kanuri1,kanuri,female,1049,nigeria,FALSE,,,,0.304347826,0.415458937
1273,18,9,"semey, kazakhstan",kazakh1,kazakh,male,229,kazakhstan,FALSE,,,,0.072463768,0.11258139
1274,22,6,"almaty, kazakhstan",kazakh2,kazakh,male,1234,kazakhstan,FALSE,,,,0.101449275,0.154092072
1275,49,30,"almaty, kazakhstan",kazakh3,kazakh,female,1763,kazakhstan,FALSE,,,,0.115942029,0.218441504
1276,21,16,"phnom penh, cambodia",khmer1,khmer,female,230,cambodia,FALSE,,,,0.231884058,0.368760064
1277,19,16,"phnom penh, cambodia",khmer2,khmer,male,231,cambodia,FALSE,,,,0.289855072,0.48827792
1278,46,25,"baling, kampongthum, cambodia",khmer3,khmer,male,232,cambodia,FALSE,,,,0.260869565,0.426617677
1279,31,16,"phnom penh, cambodia",khmer4,khmer,male,1087,cambodia,FALSE,,,,0.15942029,0.254658385
1280,47,25,"kampong speu, cambodia",khmer5,khmer,male,1609,cambodia,FALSE,,,,0.086956522,0.166351607
1281,20,4,"auburn, australia",khmer6,khmer,female,1669,australia,FALSE,,,,0.072463768,0.125258799
1282,56,25,"siem reap, cambodia",khmer7,khmer,male,1911,cambodia,FALSE,,,,0.420289855,0.586650337
1283,19,16,"new orleans, louisiana, usa",kikongo1,kikongo,male,464,usa,FALSE,,,,0.231884058,0.346014493
1284,56,28,"kimulaza, uige, angola",kikongo2,kikongo,male,1031,angola,FALSE,,,,0.072463768,0.127024723
1285,48,5,"nairobi, kenya",kikuyu1,kikuyu,male,466,kenya,FALSE,,,,0.275362319,0.43205209
1286,50,7,"kerugoya, kenya",kikuyu2,kikuyu,male,1155,kenya,FALSE,,,,1,1
1287,45,5,"nairobi, kenya",kikuyu3,kikuyu,female,1156,kenya,FALSE,,,,0.086956522,0.14146658
1288,23,4,"nairobi, kenya",kikuyu4,kikuyu,female,1790,kenya,FALSE,,,,0.202898551,0.294947121
1289,32,28,"bishkek, kyrgyzstan",kirghiz1,kirghiz,female,233,kyrgyzstan,FALSE,,,,0.144927536,0.268851082
1290,22,6,"dar-es-salaam, tanzania",kiswahili1,kiswahili,male,234,tanzania,FALSE,,,,0.188405797,0.265156154
1291,28,16,"kigoma, tanzania",kiswahili2,kiswahili,male,235,tanzania,FALSE,,,,0.333333333,0.501622323
1292,29,6,"nairobi, kenya",kiswahili3,kiswahili,male,236,kenya,FALSE,,,,0.072463768,0.113995241
1293,36,34,"goma, north kivu, democratic republic of congo",kiswahili4,kiswahili,male,237,democratic republic of congo,FALSE,,,,0.072463768,0.113995241
1294,56,4,"tanga, tanzania",kiswahili5,kiswahili,female,877,tanzania,FALSE,,,,0.086956522,0.127024723
1295,32,8,"dar-es-salaam, tanzania",kiswahili6,kiswahili,female,887,tanzania,FALSE,,,,0.231884058,0.354973198
1296,52,5,"dar-es-salaam, tanzania",kiswahili7,kiswahili,female,934,tanzania,FALSE,,,,0.101449275,0.139676539
1297,42,3,"nyeri, kenya",kiswahili8,kiswahili,female,1041,kenya,FALSE,,,,0.057971014,0.099531117
1298,50,13,"tanga, tanzania",kiswahili9,kiswahili,male,1146,tanzania,FALSE,,,,0.057971014,0.099531117
1299,38,6,"hyderabad, andhra pradesh, india",konkani1,konkani,female,438,india,FALSE,,,,0.028985507,0.043265132
1300,29,13,"ui jong bu, south korea",korean1,korean,male,238,south korea,FALSE,,,,1,1
