,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil
1071,48.0,12.0,"dusseldorf, germany",german1,german,female,189,germany,False,,,,0.14492753623188406,0.25465838509316774
1072,24.0,10.0,"darmstadt, germany",german10,german,male,635,germany,False,,,,0.21739130434782608,0.3692407527579493
1073,20.0,11.0,"frankfurt, germany",german11,german,female,640,germany,False,,,,0.37681159420289856,0.5740740740740742
1074,29.0,14.0,"feldkirch, austria",german12,german,female,651,austria,False,,,,0.2028985507246377,0.32165260653255456
1075,54.0,13.0,"eschen, liechtenstein",german13,german,female,652,liechtenstein,False,,,,0.17391304347826086,0.29342575089266965
1076,30.0,10.0,"vienna, austria",german14,german,female,675,austria,False,,,,0.057971014492753624,0.11258139046418825
1077,35.0,11.0,"innsbruck, austria",german15,german,male,676,austria,False,,,,0.057971014492753624,0.11258139046418825
1078,31.0,11.0,"bremen, germany",german16,german,female,881,germany,False,,,,0.13043478260869565,0.21844150388573824
1079,53.0,10.0,"frankfurt, germany",german17,german,female,882,germany,False,,,,0.028985507246376812,0.05713085486242386
1080,29.0,6.0,"bad aussee, austria",german18,german,male,893,austria,False,,,,0.15942028985507245,0.2723339822626001
1081,19.0,11.0,"offenbach, germany",german19,german,female,928,germany,False,,,,0.08695652173913043,0.15196687370600415
1082,29.0,12.0,"bemberg, germany",german2,german,female,190,germany,False,,,,0.14492753623188406,0.2438563327032136
1083,41.0,16.0,"chur, switzerland",german20,german,male,936,switzerland,False,,,,0.07246376811594203,0.13967653854232298
1084,20.0,10.0,"villach, austria",german21,german,female,1064,austria,False,,,,0.11594202898550725,0.20414078674948244
1085,21.0,12.0,"elsterwerda, germany",german22,german,female,1092,germany,False,,,,0.21739130434782608,0.36462927956311697
1086,24.0,11.0,"herdecke, germany",german23,german,male,1255,germany,False,,,,0.21739130434782608,0.35528559249786873
1087,27.0,10.0,"niedersachsen, germany",german24,german,male,1383,germany,False,,,,0.15942028985507245,0.27929606625258796
1088,21.0,11.0,"geislingen, germany",german25,german,female,1443,germany,False,,,,0.2753623188405797,0.43205208989708044
1089,77.0,24.0,"stuttgart, germany",german26,german,female,1452,germany,False,,,,0.3333333333333333,0.5160680529300568
1090,23.0,10.0,"bielefeld, germany",german27,german,male,1494,germany,False,,,,0.10144927536231885,0.16635160680529315
1091,19.0,10.0,"vienna, austria",german28,german,female,1525,austria,False,,,,0.2028985507246377,0.35528559249786873
1092,53.0,12.0,"coburg, germany",german29,german,female,1619,germany,False,,,,0.21739130434782608,0.35528559249786873
1093,19.0,12.0,"meissen, germany",german3,german,female,191,germany,False,,,,0.15942028985507245,0.2651561543172076
1094,32.0,8.0,"radstadt, austria",german30,german,female,1681,austria,False,,,,0.057971014492753624,0.11258139046418825
1095,21.0,10.0,"datteln, germany",german31,german,female,1685,germany,False,,,,0.21739130434782608,0.34566298940082196
1096,29.0,12.0,"niedersachsen, germany",german32,german,female,1707,germany,False,,,,0.043478260869565216,0.0706004140786749
1097,39.0,10.0,"stuttgart, germany",german33,german,male,1877,germany,False,,,,0.2898550724637681,0.4646599777034559
1098,28.0,11.0,"bochum, germany",german34,german,male,1879,germany,False,,,,0.17391304347826086,0.3175803402646503
1099,51.0,11.0,"ingolstadt, germany",german35,german,female,1972,germany,False,,,,0.014492753623188406,0.028775467338794325
1100,18.0,14.0,"hamburg, germany",german36,german,female,1994,germany,False,,,,0.2608695652173913,0.4236999147485081
1101,19.0,11.0,"stuttgart, germany",german4,german,female,192,germany,False,,,,0.18840579710144928,0.33162830349531114
1102,47.0,12.0,"halle, germany",german5,german,male,193,germany,False,,,,0.057971014492753624,0.09813664596273286
1103,28.0,8.0,"vienna, austria",german6,german,male,194,austria,False,,,,0.014492753623188406,0.028775467338794325
1104,20.0,11.0,"berlin, germany",german7,german,male,501,germany,False,,,,0.13043478260869565,0.20694799658994023
1105,25.0,10.0,"bernburg, germany",german8,german,male,545,germany,False,,,,0.2608695652173913,0.4236999147485081
1106,22.0,8.0,"wuppertal, germany",german9,german,male,616,germany,False,,,,0.14492753623188406,0.25465838509316774
1107,19.0,9.0,"athens, greece",greek1,greek,male,195,greece,False,,,,0.36231884057971014,0.504004576659039
1108,58.0,14.0,"nicosia, cyprus",greek10,greek,male,1620,cyprus,False,,,,0.4782608695652174,0.7082267689684569
1109,21.0,3.0,"athens, greece",greek11,greek,female,1634,greece,False,,,,0.2318840579710145,0.38752362948960295
1110,24.0,4.0,"bethlehem, pennsylvania, usa",greek12,greek,male,1712,usa,False,,,,0.10144927536231885,0.16635160680529315
1111,23.0,6.0,"vlore, albania",greek13,greek,female,1804,albania,False,,,,0.11594202898550725,0.17552334943639292
1112,22.0,3.0,"lancaster, pennsylvania, usa",greek14,greek,female,1816,usa,False,,,no,0.13043478260869565,0.21844150388573824
1113,81.0,8.0,"jerusalem, israel",greek15,greek,female,1839,israel,False,,,,0.17391304347826086,0.2651561543172076
1114,26.0,9.0,"athens, greece",greek2,greek,female,196,greece,False,,,,0.3188405797101449,0.39057971014492754
1115,37.0,15.0,"karprenici, greece",greek3,greek,female,197,greece,False,,,,0.10144927536231885,0.15409207161125316
1116,37.0,7.0,"ioannina, greece",greek4,greek,male,570,greece,False,,,,0.07246376811594203,0.12525879917184268
1117,51.0,25.0,"nicosia, cyprus",greek5,greek,male,621,cyprus,False,,,,0.2898550724637681,0.4614906832298137
1118,62.0,12.0,"igoumenitsa, greece",greek6,greek,female,813,greece,False,,,,0.15942028985507245,0.26885108170552396
1119,18.0,4.0,"athens, greece",greek7,greek,male,1102,greece,False,,,,0.2318840579710145,0.36462927956311697
1120,37.0,3.0,"athens, greece",greek8,greek,male,1415,greece,False,,,,0.07246376811594203,0.12525879917184268
1121,23.0,6.0,"athens, greece",greek9,greek,female,1418,greece,False,,,,0.2898550724637681,0.45368620037807195
1122,20.0,15.0,"ahmedabad, india",gujarati1,gujarati,male,198,india,False,,,,0.36231884057971014,0.5296999387630128
1123,22.0,8.0,"bombay, india",gujarati2,gujarati,male,199,india,False,,,,0.2028985507246377,0.34566298940082196
1124,28.0,2.0,"limerick, ireland",gujarati3,gujarati,female,200,ireland,False,,,,0.15942028985507245,0.2580988917306053
1125,53.0,16.0,"ahmedabad, india",gujarati4,gujarati,female,610,india,False,,,,1.0,1.0
1126,28.0,3.0,"bombay, india",gujarati5,gujarati,female,1016,india,False,,,,0.11594202898550725,0.20694799658994023
1127,29.0,5.0,"kutch, gujarat, india",gujarati6,gujarati,male,1143,india,False,,,,0.3188405797101449,0.4896917738313942
1128,40.0,4.0,"hyderabad, india",gujarati7,gujarati,female,1504,india,False,,,,0.14492753623188406,0.2438563327032136
1129,27.0,7.0,"ahmedabad, india",gujarati8,gujarati,female,1678,india,False,,,,0.11594202898550725,0.20694799658994023
1130,19.0,9.0,"surat, india",gujarati9,gujarati,male,2041,india,False,,,,0.463768115942029,0.6329164185030772
1131,44.0,12.0,"nairobi, kenya",gusii1,gusii,male,201,kenya,False,,,,0.34782608695652173,0.5362318840579711
1132,41.0,6.0,"kisii, kenya",gusii2,gusii,male,1153,kenya,False,,,,0.2753623188405797,0.45368620037807195
1133,51.0,12.0,"hosanna, ethiopia",hadiyya1,hadiyya,male,1022,ethiopia,False,,,,0.21739130434782608,0.34601449275362317
1134,30.0,11.0,"hosanna, ethiopia",hadiyya2,hadiyya,male,1032,ethiopia,False,,,,0.5072463768115942,0.7052459685650133
1135,45.0,7.0,"singapore, singapore",hainanese1,hainanese,male,914,singapore,False,,,,0.3333333333333333,0.5291986359761296
1136,72.0,13.0,"pei kang, taiwan",hakka1,hakka,female,1655,taiwan,False,,,,0.4057971014492754,0.6347826086956522
1137,49.0,7.0,"kano, nigeria",hausa1,hausa,male,1034,nigeria,False,,,,1.0,1.0
1138,46.0,10.0,"bauchi, nigeria",hausa2,hausa,male,1035,nigeria,False,,,,0.2028985507246377,0.33574879227053134
1139,47.0,6.0,"malumfashi, nigeria",hausa3,hausa,female,1036,nigeria,False,,,,0.30434782608695654,0.4614906832298137
1140,62.0,10.0,"kano, nigeria",hausa4,hausa,male,1039,nigeria,False,,,,0.30434782608695654,0.4824016563146998
1141,43.0,12.0,"maine, niger",hausa5,hausa,female,1047,niger,False,,,,0.18840579710144928,0.33162830349531114
1142,48.0,6.0,"kano, nigeria",hausa6,hausa,male,1048,nigeria,False,,,,0.15942028985507245,0.22624798711755234
1143,52.0,7.0,"sokoto, nigeria",hausa7,hausa,male,1050,nigeria,False,,,,0.2753623188405797,0.47490023104389834
1144,30.0,7.0,"katsina, nigeria",hausa8,hausa,male,1136,nigeria,False,,,,0.18840579710144928,0.2612666269604923
1145,43.0,5.0,"kaltungo, gombe, nigeria",hausa9,hausa,male,1408,nigeria,False,,,,0.10144927536231885,0.18073316283034957
1146,23.0,10.0,"yehud, israel",hebrew1,hebrew,male,202,israel,False,,,,0.17391304347826086,0.2753623188405797
1147,24.0,10.0,"jerusalem, israel",hebrew2,hebrew,male,203,israel,False,,,,0.11594202898550725,0.20414078674948244
1148,33.0,8.0,"haifa, israel",hebrew3,hebrew,male,204,israel,False,,,,0.07246376811594203,0.11083894672382122
1149,20.0,9.0,"haifa, israel",hebrew4,hebrew,female,205,israel,False,,,,0.10144927536231885,0.17826086956521747
1150,23.0,10.0,"netanya, israel",hebrew5,hebrew,male,206,israel,False,,,,0.2318840579710145,0.40999789960092425
1151,33.0,9.0,"rishon, israel",hebrew6,hebrew,female,411,israel,False,,,,0.13043478260869565,0.22960662525879916
1152,52.0,12.0,"jerusalem, israel",hebrew7,hebrew,male,941,israel,False,,,,0.043478260869565216,0.08506616257088839
1153,28.0,7.0,"jerusalem, israel",hebrew8,hebrew,male,1074,israel,False,,,,0.3188405797101449,0.507469342251951
1154,23.0,4.0,"petah-tiqwa, israel",hebrew9,hebrew,male,1725,israel,False,,,,0.057971014492753624,0.09813664596273286
1155,27.0,2.0,"nagpur, maharashtra, india",hindi1,hindi,male,207,india,False,,,,0.2318840579710145,0.3737060041407868
1156,19.0,10.5,"new delhi, india",hindi10,hindi,female,1202,india,False,,,,0.10144927536231885,0.16391100224535615
1157,20.0,4.0,"chandigarh, india",hindi11,hindi,male,1437,india,False,,,,0.08695652173913043,0.16635160680529315
1158,25.0,4.0,"allahabad, india",hindi12,hindi,female,1440,india,False,,,,0.42028985507246375,0.63638330088687
1159,43.0,13.0,"jaipur, india",hindi13,hindi,female,1633,india,False,,,,0.5072463768115942,0.7052459685650133
1160,53.0,12.0,"new delhi, india",hindi14,hindi,male,1697,india,False,,,,0.17391304347826086,0.27929606625258796
1161,23.0,1.0,"new delhi, india",hindi15,hindi,female,1794,india,False,,,,0.14492753623188406,0.2438563327032136
1162,25.0,5.0,"new delhi, india",hindi16,hindi,male,1966,india,False,,,,0.3188405797101449,0.5160680529300568
1163,47.0,3.0,"new delhi, india",hindi17,hindi,female,1988,india,False,,,,0.15942028985507245,0.26885108170552396
1164,21.0,5.0,"new delhi, india",hindi18,hindi,female,2125,india,False,,,,0.21739130434782608,0.35528559249786873
1165,31.0,3.0,"hyderabad, india",hindi2,hindi,male,587,india,False,,,,0.2028985507246377,0.3273291925465839
1166,42.0,5.0,"jalandhar, india",hindi3,hindi,male,593,india,False,,,,0.07246376811594203,0.11083894672382122
1167,28.0,14.0,"bhilwara, rajisthan, india",hindi4,hindi,female,765,india,False,,,,0.14492753623188406,0.25465838509316774
1168,64.0,10.0,"hubballi, karnataka, india",hindi5,hindi,female,845,india,False,,,,0.17391304347826086,0.307544757033248
1169,27.0,4.0,"new delhi, india",hindi6,hindi,female,866,india,False,,,,0.08695652173913043,0.15409207161125316
1170,60.0,5.0,"allahabad, utter pardesh, india",hindi7,hindi,female,867,india,False,,,,0.17391304347826086,0.27929606625258796
1171,19.0,8.0,"imphal, india",hindi8,hindi,male,910,india,False,,,,0.17391304347826086,0.307544757033248
1172,31.0,4.0,"durgapur, west bengal, india",hindi9,hindi,male,1017,india,False,,,,0.11594202898550725,0.20694799658994023
1173,62.0,6.0,"ghazi, pakistan",hindko1,hindko,male,582,pakistan,False,,,,0.18840579710144928,0.30351966873706004
1174,35.0,7.0,"louangphabang, laos",hmong1,hmong,male,2044,laos,False,,,,0.057971014492753624,0.11258139046418825
1175,47.0,11.5,"long tieng, laos",hmong2,hmong,male,2045,laos,False,,,,0.2463768115942029,0.3692407527579493
1176,22.5,20.0,"cegled, hungary",hungarian1,hungarian,female,209,hungary,False,,,,0.3188405797101449,0.509899979587671
1177,22.0,8.0,"clug, romania",hungarian2,hungarian,female,210,romania,False,,,,0.30434782608695654,0.4824016563146998
1178,34.0,8.0,"brasov, romania",hungarian3,hungarian,male,211,romania,False,,,,0.11594202898550725,0.20414078674948244
1179,26.0,5.0,"szeged, hungary",hungarian4,hungarian,male,594,hungary,False,,,,0.07246376811594203,0.12525879917184268
1180,29.0,27.0,"budapest, hungary",hungarian5,hungarian,female,846,hungary,False,,,,0.3333333333333333,0.5160680529300568
1181,38.0,14.0,"budapest, hungary",hungarian6,hungarian,female,880,hungary,False,,,,0.07246376811594203,0.12525879917184268
1182,57.0,17.0,"budapest, hungary",hungarian7,hungarian,female,1139,hungary,False,,,,0.11594202898550725,0.1926065952530981
1183,86.0,86.0,"pinkoc, hungary",hungarian8,hungarian,female,1298,hungary,False,,,,1.0,1.0
1184,73.0,15.0,"budapest, hungary",hungarian9,hungarian,male,2018,hungary,False,,,,0.14492753623188406,0.22960662525879916
1185,52.0,3.0,"uyo, akwa ibom, nigeria",ibibio1,ibibio,male,1184,nigeria,False,,,,0.391304347826087,0.5746691871455576
1186,45.0,4.0,"abak, akwa ibom, nigeria",ibibio2,ibibio,female,1185,nigeria,False,,,,0.08695652173913043,0.16635160680529315
1187,36.0,6.0,"lagos, nigeria",ibibio3,ibibio,male,1691,nigeria,False,,,,0.36231884057971014,0.5426501035196687
1188,21.0,11.0,"reykjavik, iceland",icelandic1,icelandic,male,422,iceland,False,,,,0.15942028985507245,0.26885108170552396
1189,43.0,12.0,"akranes, iceland",icelandic2,icelandic,female,665,iceland,False,,,,0.17391304347826086,0.2894468258828332
1190,36.0,20.0,"reykjavik, iceland",icelandic3,icelandic,female,814,iceland,False,,,,0.15942028985507245,0.26885108170552396
1191,30.0,12.0,"lome, togo",ife1,ife,male,1821,togo,False,,,,0.34782608695652173,0.5028985507246377
1192,23.0,12.0,"imo state, imo state, nigeria",igbo1,igbo,female,212,nigeria,False,,,,0.7246376811594203,0.8348926802421575
1193,65.0,14.0,"kafanchan, nigeria",igbo2,igbo,male,760,nigeria,False,,,,0.21739130434782608,0.3737060041407868
1194,35.0,5.0,"lagos, nigeria",igbo3,igbo,male,1040,nigeria,False,,,,0.17391304347826086,0.3175803402646503
1195,53.0,7.0,"bago city, philippines",ilonggo1,ilonggo,female,1902,philippines,False,,,,0.2463768115942029,0.4236999147485081
1196,31.0,13.0,"jakarta, indonesia",indonesian1,indonesian,male,213,indonesia,False,,,,0.2028985507246377,0.33162830349531114
1197,18.0,13.0,"jakarta, indonesia",indonesian2,indonesian,male,214,indonesia,False,,,,0.18840579710144928,0.32165260653255456
1198,32.0,13.0,"jakarta, indonesia",indonesian3,indonesian,female,215,indonesia,False,,,,0.3188405797101449,0.509899979587671
1199,30.0,10.0,"jakarta, indonesia",indonesian4,indonesian,female,216,indonesia,False,,,,0.2318840579710145,0.40999789960092425
1200,29.0,7.0,"jakarta, indonesia",indonesian5,indonesian,male,1054,indonesia,False,,,,0.2028985507246377,0.35528559249786873
1201,20.0,8.0,"jakarta, indonesia",indonesian6,indonesian,male,1309,indonesia,False,,,,0.10144927536231885,0.1685052995890115
1202,45.0,12.0,"kediri, java, indonesia",indonesian7,indonesian,female,1496,indonesia,False,,,,0.391304347826087,0.6005434782608695
1203,32.0,14.0,"jakarta, indonesia",indonesian8,indonesian,male,1775,indonesia,False,,,,0.21739130434782608,0.36462927956311697
1204,28.0,3.0,"dublin, ireland",irish1,irish,male,1762,ireland,False,,,,0.057971014492753624,0.11258139046418825
1205,29.0,22.0,"carbonia, italy",italian1,italian,female,217,italy,False,,,,0.37681159420289856,0.555354267310789
1206,48.0,12.0,"palermo, italy",italian10,italian,male,627,italy,False,,,,0.2753623188405797,0.3911030595813205
1207,30.0,18.0,"cagliari, italy",italian11,italian,male,641,italy,False,,,,0.2753623188405797,0.45368620037807195
1208,38.0,14.0,"bellinzona, switzerland",italian12,italian,female,681,switzerland,False,,,,0.11594202898550725,0.20414078674948244
1209,20.0,8.0,"enna, italy",italian13,italian,male,733,italy,False,,,,0.43478260869565216,0.6444600280504909
1210,20.0,8.0,"cosenza, italy",italian14,italian,male,761,italy,False,,,,0.2463768115942029,0.39238589660393686
1211,48.0,15.0,"forli, italy",italian15,italian,male,839,italy,False,,,,0.13043478260869565,0.2438563327032136
1212,40.0,14.0,"mantua, italy",italian16,italian,male,942,italy,False,,,,0.2753623188405797,0.43205208989708044
1213,28.0,14.0,"turin, italy",italian17,italian,male,995,italy,False,,,,0.5362318840579711,0.744127936031984
1214,20.0,8.0,"grugliasco, italy",italian18,italian,male,1043,italy,False,,,,0.3188405797101449,0.5221717499459225
1215,19.0,11.0,"rome, italy",italian19,italian,male,1114,italy,False,,,,0.2608695652173913,0.4401656314699792
1216,46.0,18.0,"caltanissetta, sicily, italy",italian2,italian,male,218,italy,False,,,,1.0,1.0
1217,32.0,15.0,"naples, italy",italian20,italian,male,1123,italy,False,,,,0.3188405797101449,0.4480506225760359
1218,42.0,20.0,"trento, italy",italian21,italian,male,1124,italy,False,,,,0.07246376811594203,0.12525879917184268
1219,23.0,6.0,"teramo, italy",italian22,italian,male,1175,italy,False,,,,0.15942028985507245,0.26885108170552396
1220,34.0,14.0,"cuneo, italy",italian23,italian,female,1177,italy,False,,,,0.07246376811594203,0.12525879917184268
1221,23.0,6.0,"milan, italy",italian24,italian,female,1406,italy,False,,,,0.3333333333333333,0.5422885572139304
1222,40.0,3.5,"wiesbaden, germany",italian25,italian,male,1322,germany,False,,,,0.043478260869565216,0.05613390487854664
1223,49.0,11.0,"siracusa, sicily, italy",italian26,italian,male,1489,italy,False,,,,0.15942028985507245,0.25465838509316774
1224,33.0,10.0,"milan, italy",italian27,italian,female,1543,italy,False,,,,0.30434782608695654,0.5016223231667749
1225,25.0,6.0,"rome, italy",italian28,italian,male,1679,italy,False,,,,0.36231884057971014,0.5812243132165261
1226,21.0,8.0,"trieste, italy",italian29,italian,female,1686,italy,False,,,,0.2463768115942029,0.40623627580149324
1227,55.0,21.0,"florence, italy",italian3,italian,male,219,italy,False,,,,0.14492753623188406,0.25465838509316774
1228,23.0,11.0,"bologna, italy",italian30,italian,male,1741,italy,False,,,,0.2608695652173913,0.4236999147485081
1229,59.0,23.0,"naples, italy",italian31,italian,female,1976,italy,False,,,,0.30434782608695654,0.49569418189455994
1230,49.0,14.0,"sardinia, italy",italian32,italian,male,1984,italy,False,,,,0.2608695652173913,0.4047764849969382
1231,78.0,50.0,"bitonto, italy",italian33,italian,female,2020,italy,False,,,,1.0,1.0
1232,47.0,11.0,"cremona, italy",italian4,italian,female,220,italy,False,,,,0.2898550724637681,0.4646599777034559
1233,52.0,25.0,"vicenza, veneto, italy",italian5,italian,male,440,italy,False,,,,0.21739130434782608,0.35528559249786873
1234,32.0,15.0,"naples, italy",italian6,italian,female,473,italy,False,,,,0.3188405797101449,0.4896917738313942
1235,24.0,8.0,"naples, italy",italian7,italian,male,553,italy,False,,,,0.15942028985507245,0.2830349531116795
1236,43.0,10.0,"bari, italy",italian8,italian,male,589,italy,False,,,,0.13043478260869565,0.23273657289002558
1237,18.0,8.0,"turin, italy",italian9,italian,male,619,italy,False,,,,0.2318840579710145,0.4013213981244672
1238,25.0,12.0,"tokyo, japan",japanese1,japanese,female,221,japan,False,,,,1.0,1.0
1239,26.0,12.0,"hakodate, japan",japanese10,japanese,female,827,japan,False,,,,0.30434782608695654,0.4824016563146998
1240,29.0,13.0,"toyama, japan",japanese11,japanese,female,1046,japan,False,,,,0.2753623188405797,0.4671781756180733
1241,36.0,12.0,"tokyo, japan",japanese12,japanese,male,1365,japan,False,,,,0.3333333333333333,0.5282051282051282
1242,28.0,11.0,"gunma, japan",japanese13,japanese,male,1381,japan,False,,,,0.15942028985507245,0.24045723617064707
1243,37.0,12.0,"akashi, japan",japanese14,japanese,female,1382,japan,False,,,,0.2318840579710145,0.39238589660393686
1244,45.0,12.0,"osaka, japan",japanese15,japanese,male,1521,japan,False,,,,0.14492753623188406,0.24702574086091278
1245,25.0,3.0,"clark field, philippines",japanese16,japanese,female,1537,philippines,False,,,,0.043478260869565216,0.08506616257088839
1246,44.0,13.0,"nara, japan",japanese17,japanese,female,1610,japan,False,,,,0.3188405797101449,0.5221717499459225
1247,52.0,13.0,"kyoto, japan",japanese18,japanese,female,1626,japan,False,,,,0.11594202898550725,0.17552334943639292
1248,57.0,13.0,"naha, japan",japanese19,japanese,female,1684,japan,False,,,,0.14492753623188406,0.25465838509316774
1249,27.0,12.0,"tokyo, japan",japanese2,japanese,female,222,japan,False,,,,0.2753623188405797,0.4614906832298137
1250,21.0,14.0,"yokosuka, japan",japanese20,japanese,male,1833,japan,False,,,,0.10144927536231885,0.1926065952530981
1251,53.0,13.0,"tokyo, japan",japanese21,japanese,female,1847,japan,False,,,,0.391304347826087,0.5933627389203949
1252,69.0,12.0,"ashiya, japan",japanese22,japanese,female,1881,japan,False,,,,0.057971014492753624,0.09813664596273286
1253,24.0,5.0,"kawasaki, japan",japanese23,japanese,male,1942,japan,False,,,,0.13043478260869565,0.22960662525879916
1254,40.0,13.0,"tokyo, japan",japanese24,japanese,female,1948,japan,False,,,,0.2028985507246377,0.35528559249786873
1255,52.0,13.0,"kyoto, japan",japanese25,japanese,female,1987,japan,False,,,,0.057971014492753624,0.11258139046418825
1256,44.0,13.0,"yokosuka, japan",japanese26,japanese,female,1991,japan,False,,,,0.5217391304347826,0.7133214214810404
1257,21.0,13.0,"tokyo, japan",japanese27,japanese,female,2123,japan,False,,,,0.6521739130434783,0.825879917184265
1258,49.0,12.0,"kofu, yamanashi prefecture, japan",japanese3,japanese,female,223,japan,False,,,,0.21739130434782608,0.3273291925465839
1259,20.0,15.0,"tokyo, japan",japanese4,japanese,male,224,japan,False,,,,1.0,1.0
1260,25.0,12.0,"chiba, japan",japanese5,japanese,female,225,japan,False,,,,0.18840579710144928,0.2894468258828332
1261,30.0,10.0,"kawasaki, japan",japanese6,japanese,female,226,japan,False,,,,0.057971014492753624,0.09953111679454385
1262,18.0,12.0,"osaka, japan",japanese7,japanese,male,227,japan,False,,,,0.11594202898550725,0.21844150388573824
1263,25.0,12.0,"tokyo, japan",japanese8,japanese,male,486,japan,False,,,,0.08695652173913043,0.13967653854232298
1264,24.0,13.0,"yokohama, japan",japanese9,japanese,male,543,japan,False,,,,0.36231884057971014,0.5474520804114071
1265,34.0,16.0,"ziguinchor, senegal",jola1,jola,male,784,senegal,False,,,,1.0,1.0
1266,26.0,12.0,"algiers, algeria",kabyle1,kabyle,female,1190,algeria,False,,,,0.2753623188405797,0.44565217391304346
1267,30.0,9.0,"francistown, botswana",kalanga1,kalanga,male,1182,botswana,False,,,,0.2028985507246377,0.35528559249786873
1268,36.0,9.0,"hosanna, ethiopia",kambaata1,kambaata,male,978,ethiopia,False,,,,0.2898550724637681,0.45922561107505944
1269,51.0,7.0,"durame, ethiopia",kambaata2,kambaata,male,1002,ethiopia,False,,,,0.37681159420289856,0.555354267310789
1270,54.0,8.0,"hosanna, ethiopia",kambaata3,kambaata,male,1033,ethiopia,False,,,,0.4057971014492754,0.6308739569609134
1271,26.0,5.0,"bangalore, india",kannada1,kannada,female,228,india,False,,,,0.2463768115942029,0.3962732919254658
1272,48.0,6.0,"kaduna, nigeria",kanuri1,kanuri,female,1049,nigeria,False,,,,0.36231884057971014,0.4780750650315868
1273,18.0,9.0,"semey, kazakhstan",kazakh1,kazakh,male,229,kazakhstan,False,,,,0.18840579710144928,0.33162830349531114
1274,22.0,6.0,"almaty, kazakhstan",kazakh2,kazakh,male,1234,kazakhstan,False,,,,0.15942028985507245,0.24994425863991077
1275,49.0,30.0,"almaty, kazakhstan",kazakh3,kazakh,female,1763,kazakhstan,False,,,,0.4492753623188406,0.6876487129569544
1276,21.0,16.0,"phnom penh, cambodia",khmer1,khmer,female,230,cambodia,False,,,,0.37681159420289856,0.568075117370892
1277,19.0,16.0,"phnom penh, cambodia",khmer2,khmer,male,231,cambodia,False,,,,0.30434782608695654,0.4896917738313942
1278,46.0,25.0,"baling, kampongthum, cambodia",khmer3,khmer,male,232,cambodia,False,,,,1.0,1.0
1279,31.0,16.0,"phnom penh, cambodia",khmer4,khmer,male,1087,cambodia,False,,,,0.36231884057971014,0.5028985507246377
1280,47.0,25.0,"kampong speu, cambodia",khmer5,khmer,male,1609,cambodia,False,,,,0.13043478260869565,0.22960662525879916
1281,20.0,4.0,"auburn, australia",khmer6,khmer,female,1669,australia,False,,,,0.18840579710144928,0.3273291925465839
1282,56.0,25.0,"siem reap, cambodia",khmer7,khmer,male,1911,cambodia,False,,,,1.0,1.0
1283,19.0,16.0,"new orleans, louisiana, usa",kikongo1,kikongo,male,464,usa,False,,,,0.5942028985507246,0.7879917184265011
1284,56.0,28.0,"kimulaza, uige, angola",kikongo2,kikongo,male,1031,angola,False,,,,1.0,1.0
1285,48.0,5.0,"nairobi, kenya",kikuyu1,kikuyu,male,466,kenya,False,,,,0.5072463768115942,0.7165631469979296
1286,50.0,7.0,"kerugoya, kenya",kikuyu2,kikuyu,male,1155,kenya,False,,,,0.36231884057971014,0.5746691871455576
1287,45.0,5.0,"nairobi, kenya",kikuyu3,kikuyu,female,1156,kenya,False,,,,0.14492753623188406,0.2438563327032136
1288,23.0,4.0,"nairobi, kenya",kikuyu4,kikuyu,female,1790,kenya,False,,,,0.391304347826087,0.5360386473429952
1289,32.0,28.0,"bishkek, kyrgyzstan",kirghiz1,kirghiz,female,233,kyrgyzstan,False,,,,0.37681159420289856,0.5614453047448877
1290,22.0,6.0,"dar-es-salaam, tanzania",kiswahili1,kiswahili,male,234,tanzania,False,,,,0.2463768115942029,0.3596837944664031
1291,28.0,16.0,"kigoma, tanzania",kiswahili2,kiswahili,male,235,tanzania,False,,,,0.463768115942029,0.6329164185030772
1292,29.0,6.0,"nairobi, kenya",kiswahili3,kiswahili,male,236,kenya,False,,,,0.11594202898550725,0.1951113995241185
1293,36.0,34.0,"goma, north kivu, democratic republic of congo",kiswahili4,kiswahili,male,237,democratic republic of congo,False,,,,0.18840579710144928,0.3175803402646503
1294,56.0,4.0,"tanga, tanzania",kiswahili5,kiswahili,female,877,tanzania,False,,,,0.2608695652173913,0.4047764849969382
1295,32.0,8.0,"dar-es-salaam, tanzania",kiswahili6,kiswahili,female,887,tanzania,False,,,,0.2753623188405797,0.42108397855866586
1296,52.0,5.0,"dar-es-salaam, tanzania",kiswahili7,kiswahili,female,934,tanzania,False,,,,0.13043478260869565,0.1926065952530981
1297,42.0,3.0,"nyeri, kenya",kiswahili8,kiswahili,female,1041,kenya,False,,,,0.13043478260869565,0.21844150388573824
1298,50.0,13.0,"tanga, tanzania",kiswahili9,kiswahili,male,1146,tanzania,False,,,,0.18840579710144928,0.33162830349531114
1299,38.0,6.0,"hyderabad, andhra pradesh, india",konkani1,konkani,female,438,india,False,,,,0.15942028985507245,0.2830349531116795
1300,29.0,13.0,"ui jong bu, south korea",korean1,korean,male,238,south korea,False,,,,1.0,1.0
1301,34.0,13.0,"kwangju, south korea",korean10,korean,male,483,south korea,False,,,,1.0,1.0
1302,26.0,14.0,"seoul, south korea",korean11,korean,male,559,south korea,False,,,,0.3333333333333333,0.5282051282051282
